movieId|title|genre|decade|userId|rating|timestamp|rank
504|Bonnie and Clyde (1967)|crime|196|264|5|886122577|1
100|Fargo (1996)|crime|199|79|5|891271652|1
547|Young Poisoner's Handbook, The (1995)|crime|199|49|5|888066187|1
576|Cliffhanger (1993)|crime|199|7|5|892132943|1
583|Romeo Is Bleeding (1993)|crime|199|59|5|888205921|1
100|Fargo (1996)|crime|199|58|5|884304553|1
56|Pulp Fiction (1994)|crime|199|160|5|876770222|1
12|Usual Suspects, The (1995)|crime|199|84|5|883452874|1
302|L.A. Confidential (1997)|crime|199|190|5|891033606|1
127|Godfather, The (1972)|crime|197|294|5|877819265|1
56|Pulp Fiction (1994)|crime|199|177|5|880130618|1
187|Godfather: Part II, The (1974)|crime|197|239|5|889178798|1
127|Godfather, The (1972)|crime|197|159|5|880989744|1
248|Grosse Pointe Blank (1997)|crime|199|296|5|884196765|1
504|Bonnie and Clyde (1967)|crime|196|10|5|877892110|1
361|Incognito (1997)|crime|199|4|5|892002353|1
187|Godfather: Part II, The (1974)|crime|197|160|5|876770168|1
156|Reservoir Dogs (1992)|crime|199|269|5|891449364|1
239|Sneakers (1992)|crime|199|125|5|892838375|1
127|Godfather, The (1972)|crime|197|7|5|891351728|1
100|Fargo (1996)|crime|199|184|5|889907652|1
482|Some Like It Hot (1959)|crime|195|97|5|884238693|1
12|Usual Suspects, The (1995)|crime|199|213|5|878955409|1
100|Fargo (1996)|crime|199|131|5|883681418|1
11|Seven (Se7en) (1995)|crime|199|249|5|879640868|1
127|Godfather, The (1972)|crime|197|115|5|881171760|1
12|Usual Suspects, The (1995)|crime|199|59|5|888204260|1
127|Godfather, The (1972)|crime|197|272|5|879454725|1
11|Seven (Se7en) (1995)|crime|199|287|5|875335124|1
56|Pulp Fiction (1994)|crime|199|287|5|875334759|1
182|GoodFellas (1990)|crime|199|303|5|879467105|1
12|Usual Suspects, The (1995)|crime|199|69|5|882145567|1
127|Godfather, The (1972)|crime|197|288|5|886374451|1
11|Seven (Se7en) (1995)|crime|199|124|5|890287645|1
127|Godfather, The (1972)|crime|197|248|5|884535084|1
273|Heat (1995)|crime|199|277|5|879544145|1
11|Seven (Se7en) (1995)|crime|199|276|5|874787497|1
504|Bonnie and Clyde (1967)|crime|196|16|5|877718168|1
194|Sting, The (1973)|crime|197|56|5|892676908|1
327|Cop Land (1997)|crime|199|270|5|876953900|1
55|Professional, The (1994)|crime|199|137|5|881433689|1
100|Fargo (1996)|crime|199|237|5|879376381|1
293|Donnie Brasco (1997)|crime|199|227|5|879035387|1
187|Godfather: Part II, The (1974)|crime|197|64|5|889737395|1
127|Godfather, The (1972)|crime|197|185|5|883525183|1
56|Pulp Fiction (1994)|crime|199|130|5|875216283|1
12|Usual Suspects, The (1995)|crime|199|73|5|888624976|1
127|Godfather, The (1972)|crime|197|323|5|878739137|1
182|GoodFellas (1990)|crime|199|145|5|885622510|1
100|Fargo (1996)|crime|199|195|5|875771440|1
182|GoodFellas (1990)|crime|199|8|5|879362183|1
1069|Amateur (1994)|crime|199|264|5|886123728|1
100|Fargo (1996)|crime|199|292|5|881103999|1
56|Pulp Fiction (1994)|crime|199|14|5|879119579|1
12|Usual Suspects, The (1995)|crime|199|216|5|881432544|1
1139|Hackers (1995)|crime|199|314|5|877888480|1
127|Godfather, The (1972)|crime|197|73|5|888625200|1
187|Godfather: Part II, The (1974)|crime|197|116|5|886310197|1
56|Pulp Fiction (1994)|crime|199|276|5|874791623|1
56|Pulp Fiction (1994)|crime|199|37|5|880915810|1
56|Pulp Fiction (1994)|crime|199|69|5|882145428|1
56|Pulp Fiction (1994)|crime|199|194|5|879521936|1
248|Grosse Pointe Blank (1997)|crime|199|286|5|875806800|1
100|Fargo (1996)|crime|199|334|5|891544707|1
182|GoodFellas (1990)|crime|199|249|5|879640949|1
127|Godfather, The (1972)|crime|197|59|5|888204430|1
332|Kiss the Girls (1997)|crime|199|203|5|880433474|1
100|Fargo (1996)|crime|199|138|5|879022956|1
55|Professional, The (1994)|crime|199|130|5|875216507|1
12|Usual Suspects, The (1995)|crime|199|297|5|875239619|1
92|True Romance (1993)|crime|199|7|5|891352010|1
100|Fargo (1996)|crime|199|221|5|875244125|1
127|Godfather, The (1972)|crime|197|45|5|881007272|1
307|Devil's Advocate, The (1997)|crime|199|90|5|891383319|1
127|Godfather, The (1972)|crime|197|150|5|878746889|1
56|Pulp Fiction (1994)|crime|199|21|5|874951658|1
100|Fargo (1996)|crime|199|26|5|891386368|1
100|Fargo (1996)|crime|199|76|5|875028391|1
11|Seven (Se7en) (1995)|crime|199|280|5|891700570|1
29|Batman Forever (1995)|crime|199|314|5|877889234|1
100|Fargo (1996)|crime|199|14|5|876965165|1
100|Fargo (1996)|crime|199|158|5|880132401|1
156|Reservoir Dogs (1992)|crime|199|118|5|875384946|1
1104|C'est arrivé près de chez vous (1992)|crime|199|114|5|881260352|1
182|GoodFellas (1990)|crime|199|177|5|880130684|1
127|Godfather, The (1972)|crime|197|157|5|886890541|1
129|Bound (1996)|crime|199|303|5|879468547|1
187|Godfather: Part II, The (1974)|crime|197|48|5|879434954|1
100|Fargo (1996)|crime|199|53|5|879442537|1
302|L.A. Confidential (1997)|crime|199|13|5|881514811|1
482|Some Like It Hot (1959)|crime|195|313|5|891016193|1
127|Godfather, The (1972)|crime|197|89|5|879441335|1
1245|Gridlock'd (1997)|crime|199|239|5|889181092|1
100|Fargo (1996)|crime|199|28|5|881957425|1
187|Godfather: Part II, The (1974)|crime|197|267|5|878972071|1
628|Sleepers (1996)|crime|199|188|5|875074200|1
12|Usual Suspects, The (1995)|crime|199|72|5|880036664|1
56|Pulp Fiction (1994)|crime|199|49|5|888067307|1
100|Fargo (1996)|crime|199|59|5|888202899|1
100|Fargo (1996)|crime|199|96|5|884403758|1
39|Strange Days (1995)|crime|199|287|5|875336652|1
273|Heat (1995)|crime|199|157|5|886889876|1
656|M (1931)|crime|193|10|5|877886846|1
56|Pulp Fiction (1994)|crime|199|297|5|875239422|1
194|Sting, The (1973)|crime|197|318|5|884495590|1
56|Pulp Fiction (1994)|crime|199|64|5|889737542|1
194|Sting, The (1973)|crime|197|303|5|879466742|1
327|Cop Land (1997)|crime|199|54|5|880928893|1
187|Godfather: Part II, The (1974)|crime|197|197|5|891409798|1
127|Godfather, The (1972)|crime|197|46|5|883616133|1
12|Usual Suspects, The (1995)|crime|199|343|5|876405735|1
504|Bonnie and Clyde (1967)|crime|196|31|5|881548110|1
156|Reservoir Dogs (1992)|crime|199|7|5|891351653|1
302|L.A. Confidential (1997)|crime|199|315|5|879799301|1
547|Young Poisoner's Handbook, The (1995)|crime|199|118|5|875385228|1
12|Usual Suspects, The (1995)|crime|199|339|5|891032659|1
1194|Once Were Warriors (1994)|crime|199|321|5|879438607|1
156|Reservoir Dogs (1992)|crime|199|58|5|884304955|1
55|Professional, The (1994)|crime|199|315|5|879821267|1
302|L.A. Confidential (1997)|crime|199|282|5|879949347|1
12|Usual Suspects, The (1995)|crime|199|117|5|881011350|1
127|Godfather, The (1972)|crime|197|123|5|879809943|1
12|Usual Suspects, The (1995)|crime|199|18|5|880129991|1
302|L.A. Confidential (1997)|crime|199|334|5|891544177|1
11|Seven (Se7en) (1995)|crime|199|286|5|877531975|1
56|Pulp Fiction (1994)|crime|199|264|5|886122261|1
403|Batman (1989)|crime|198|22|5|878887810|1
312|Midnight in the Garden of Good and Evil (1997)|crime|199|174|5|886432972|1
156|Reservoir Dogs (1992)|crime|199|287|5|875336804|1
11|Seven (Se7en) (1995)|crime|199|99|5|885680138|1
56|Pulp Fiction (1994)|crime|199|214|5|892668130|1
332|Kiss the Girls (1997)|crime|199|174|5|886432901|1
182|GoodFellas (1990)|crime|199|154|5|879138783|1
127|Godfather, The (1972)|crime|197|299|5|877877434|1
129|Bound (1996)|crime|199|221|5|875244331|1
12|Usual Suspects, The (1995)|crime|199|259|5|874809192|1
902|Big Lebowski, The (1998)|crime|199|269|5|891446132|1
346|Jackie Brown (1997)|crime|199|287|5|888177040|1
327|Cop Land (1997)|crime|199|214|5|892668196|1
902|Big Lebowski, The (1998)|crime|199|273|5|891293008|1
156|Reservoir Dogs (1992)|crime|199|270|5|876955899|1
194|Sting, The (1973)|crime|197|144|5|888105287|1
754|Red Corner (1997)|crime|199|15|5|879455080|1
12|Usual Suspects, The (1995)|crime|199|256|5|882164696|1
127|Godfather, The (1972)|crime|197|253|5|891628060|1
55|Professional, The (1994)|crime|199|363|5|891495682|1
56|Pulp Fiction (1994)|crime|199|180|5|877127130|1
1143|Hard Eight (1996)|crime|199|69|5|882072998|1
156|Reservoir Dogs (1992)|crime|199|315|5|879821267|1
56|Pulp Fiction (1994)|crime|199|291|5|874834701|1
56|Pulp Fiction (1994)|crime|199|71|5|885016930|1
182|GoodFellas (1990)|crime|199|352|5|884290328|1
129|Bound (1996)|crime|199|374|5|880392846|1
182|GoodFellas (1990)|crime|199|158|5|880134296|1
56|Pulp Fiction (1994)|crime|199|99|5|885679833|1
248|Grosse Pointe Blank (1997)|crime|199|57|5|883697223|1
346|Jackie Brown (1997)|crime|199|145|5|883840638|1
100|Fargo (1996)|crime|199|328|5|885046305|1
24|Rumble in the Bronx (1995)|crime|199|279|5|875295591|1
12|Usual Suspects, The (1995)|crime|199|1|5|878542960|1
156|Reservoir Dogs (1992)|crime|199|94|5|891725332|1
182|GoodFellas (1990)|crime|199|301|5|882075774|1
127|Godfather, The (1972)|crime|197|318|5|884470970|1
100|Fargo (1996)|crime|199|176|5|886047918|1
56|Pulp Fiction (1994)|crime|199|232|5|888549622|1
100|Fargo (1996)|crime|199|249|5|879572370|1
100|Fargo (1996)|crime|199|313|5|891013681|1
309|Deceiver (1997)|crime|199|286|5|884583549|1
327|Cop Land (1997)|crime|199|113|5|875076987|1
187|Godfather: Part II, The (1974)|crime|197|207|5|877878688|1
299|Hoodlum (1997)|crime|199|34|5|888602923|1
403|Batman (1989)|crime|198|177|5|880131201|1
56|Pulp Fiction (1994)|crime|199|387|5|886479649|1
611|Laura (1944)|crime|194|90|5|891384789|1
56|Pulp Fiction (1994)|crime|199|342|5|874984315|1
100|Fargo (1996)|crime|199|90|5|891383241|1
56|Pulp Fiction (1994)|crime|199|56|5|892676376|1
100|Fargo (1996)|crime|199|99|5|885678813|1
17|From Dusk Till Dawn (1996)|crime|199|367|5|876689991|1
24|Rumble in the Bronx (1995)|crime|199|267|5|878972682|1
482|Some Like It Hot (1959)|crime|195|312|5|891698613|1
248|Grosse Pointe Blank (1997)|crime|199|294|5|877819421|1
12|Usual Suspects, The (1995)|crime|199|218|5|881288233|1
194|Sting, The (1973)|crime|197|322|5|887313850|1
248|Grosse Pointe Blank (1997)|crime|199|174|5|886433981|1
100|Fargo (1996)|crime|199|5|5|875635349|1
100|Fargo (1996)|crime|199|257|5|882049950|1
156|Reservoir Dogs (1992)|crime|199|180|5|877127747|1
92|True Romance (1993)|crime|199|250|5|878091818|1
273|Heat (1995)|crime|199|145|5|875270322|1
642|Grifters, The (1990)|crime|199|115|5|881171693|1
156|Reservoir Dogs (1992)|crime|199|291|5|874834768|1
504|Bonnie and Clyde (1967)|crime|196|7|5|891352384|1
182|GoodFellas (1990)|crime|199|374|5|880395698|1
100|Fargo (1996)|crime|199|13|5|882140166|1
239|Sneakers (1992)|crime|199|347|5|881654591|1
127|Godfather, The (1972)|crime|197|139|5|879538578|1
100|Fargo (1996)|crime|199|75|5|884049875|1
823|Mulholland Falls (1996)|crime|199|59|5|888203749|1
239|Sneakers (1992)|crime|199|65|5|879217689|1
754|Red Corner (1997)|crime|199|324|5|880575045|1
302|L.A. Confidential (1997)|crime|199|392|5|891037385|1
239|Sneakers (1992)|crime|199|222|5|878184392|1
307|Devil's Advocate, The (1997)|crime|199|117|5|880124339|1
302|L.A. Confidential (1997)|crime|199|276|5|877584085|1
100|Fargo (1996)|crime|199|94|5|885872942|1
504|Bonnie and Clyde (1967)|crime|196|296|5|884197394|1
12|Usual Suspects, The (1995)|crime|199|308|5|887737243|1
127|Godfather, The (1972)|crime|197|315|5|879799423|1
312|Midnight in the Garden of Good and Evil (1997)|crime|199|362|5|885019504|1
100|Fargo (1996)|crime|199|45|5|881010742|1
100|Fargo (1996)|crime|199|315|5|879821003|1
127|Godfather, The (1972)|crime|197|72|5|880037702|1
56|Pulp Fiction (1994)|crime|199|8|5|879362183|1
656|M (1931)|crime|193|389|5|879991175|1
72|Mask, The (1994)|crime|199|330|5|876547087|1
11|Seven (Se7en) (1995)|crime|199|248|5|884534992|1
56|Pulp Fiction (1994)|crime|199|292|5|881105373|1
100|Fargo (1996)|crime|199|69|5|882072892|1
56|Pulp Fiction (1994)|crime|199|296|5|884197287|1
327|Cop Land (1997)|crime|199|145|5|875269822|1
844|Freeway (1996)|crime|199|387|5|886480484|1
100|Fargo (1996)|crime|199|72|5|880035680|1
127|Godfather, The (1972)|crime|197|197|5|891409839|1
302|L.A. Confidential (1997)|crime|199|47|5|879439040|1
12|Usual Suspects, The (1995)|crime|199|393|5|887745883|1
628|Sleepers (1996)|crime|199|213|5|878870648|1
302|L.A. Confidential (1997)|crime|199|378|5|889664996|1
12|Usual Suspects, The (1995)|crime|199|344|5|884901024|1
12|Usual Suspects, The (1995)|crime|199|214|5|892668153|1
302|L.A. Confidential (1997)|crime|199|131|5|883681723|1
100|Fargo (1996)|crime|199|367|5|876689878|1
293|Donnie Brasco (1997)|crime|199|174|5|890168505|1
17|From Dusk Till Dawn (1996)|crime|199|368|5|889783562|1
12|Usual Suspects, The (1995)|crime|199|194|5|879520916|1
100|Fargo (1996)|crime|199|177|5|880130600|1
194|Sting, The (1973)|crime|197|125|5|879454986|1
1462|Thieves (Voleurs, Les) (1996)|crime|199|257|5|879547695|1
12|Usual Suspects, The (1995)|crime|199|222|5|878181387|1
12|Usual Suspects, The (1995)|crime|199|99|5|885680458|1
248|Grosse Pointe Blank (1997)|crime|199|287|5|875333965|1
628|Sleepers (1996)|crime|199|117|5|881012174|1
1194|Once Were Warriors (1994)|crime|199|233|5|880190371|1
56|Pulp Fiction (1994)|crime|199|391|5|877399745|1
56|Pulp Fiction (1994)|crime|199|117|5|881011807|1
302|L.A. Confidential (1997)|crime|199|192|5|881366489|1
100|Fargo (1996)|crime|199|342|5|874984207|1
182|GoodFellas (1990)|crime|199|210|5|887736232|1
100|Fargo (1996)|crime|199|389|5|879915701|1
24|Rumble in the Bronx (1995)|crime|199|160|5|876769689|1
55|Professional, The (1994)|crime|199|249|5|879572331|1
547|Young Poisoner's Handbook, The (1995)|crime|199|372|5|876869481|1
100|Fargo (1996)|crime|199|345|5|884902317|1
312|Midnight in the Garden of Good and Evil (1997)|crime|199|112|5|884992872|1
12|Usual Suspects, The (1995)|crime|199|315|5|879821194|1
127|Godfather, The (1972)|crime|197|276|5|874786568|1
302|L.A. Confidential (1997)|crime|199|345|5|884902317|1
76|Carlito's Way (1993)|crime|199|16|5|877719863|1
100|Fargo (1996)|crime|199|57|5|883698581|1
156|Reservoir Dogs (1992)|crime|199|406|5|879446062|1
129|Bound (1996)|crime|199|1|5|887431908|1
182|GoodFellas (1990)|crime|199|16|5|877719863|1
12|Usual Suspects, The (1995)|crime|199|115|5|881171982|1
327|Cop Land (1997)|crime|199|372|5|876869183|1
56|Pulp Fiction (1994)|crime|199|153|5|881371140|1
100|Fargo (1996)|crime|199|136|5|882693338|1
770|Devil in a Blue Dress (1995)|crime|199|374|5|880938100|1
361|Incognito (1997)|crime|199|242|5|879741340|1
5|Copycat (1995)|crime|199|332|5|888360370|1
56|Pulp Fiction (1994)|crime|199|367|5|876689932|1
307|Devil's Advocate, The (1997)|crime|199|363|5|891493795|1
156|Reservoir Dogs (1992)|crime|199|276|5|874795704|1
182|GoodFellas (1990)|crime|199|347|5|881653736|1
182|GoodFellas (1990)|crime|199|387|5|886483048|1
302|L.A. Confidential (1997)|crime|199|204|5|892389137|1
231|Batman Returns (1992)|crime|199|217|5|889069974|1
56|Pulp Fiction (1994)|crime|199|201|5|884111269|1
642|Grifters, The (1990)|crime|199|339|5|891032953|1
187|Godfather: Part II, The (1974)|crime|197|210|5|887736017|1
482|Some Like It Hot (1959)|crime|195|296|5|884197330|1
127|Godfather, The (1972)|crime|197|405|5|885545167|1
187|Godfather: Part II, The (1974)|crime|197|115|5|881171203|1
127|Godfather, The (1972)|crime|197|85|5|879829301|1
100|Fargo (1996)|crime|199|390|5|879694123|1
56|Pulp Fiction (1994)|crime|199|385|5|879441728|1
656|M (1931)|crime|193|312|5|891699156|1
273|Heat (1995)|crime|199|75|5|884050018|1
12|Usual Suspects, The (1995)|crime|199|264|5|886122508|1
127|Godfather, The (1972)|crime|197|158|5|880132356|1
100|Fargo (1996)|crime|199|145|5|875270458|1
100|Fargo (1996)|crime|199|21|5|874951292|1
482|Some Like It Hot (1959)|crime|195|13|5|882140355|1
100|Fargo (1996)|crime|199|27|5|891543129|1
194|Sting, The (1973)|crime|197|42|5|881107329|1
100|Fargo (1996)|crime|199|24|5|875323637|1
127|Godfather, The (1972)|crime|197|193|5|890860351|1
56|Pulp Fiction (1994)|crime|199|416|5|893212929|1
127|Godfather, The (1972)|crime|197|402|5|876267014|1
248|Grosse Pointe Blank (1997)|crime|199|203|5|880434496|1
100|Fargo (1996)|crime|199|361|5|879440386|1
11|Seven (Se7en) (1995)|crime|199|43|5|875981365|1
72|Mask, The (1994)|crime|199|7|5|891353977|1
194|Sting, The (1973)|crime|197|106|5|881450758|1
12|Usual Suspects, The (1995)|crime|199|64|5|889738085|1
334|U Turn (1997)|crime|199|7|5|892130784|1
100|Fargo (1996)|crime|199|308|5|887736797|1
127|Godfather, The (1972)|crime|197|194|5|879520813|1
129|Bound (1996)|crime|199|308|5|887736925|1
156|Reservoir Dogs (1992)|crime|199|421|5|892241458|1
127|Godfather, The (1972)|crime|197|8|5|879362123|1
302|L.A. Confidential (1997)|crime|199|433|5|880585028|1
56|Pulp Fiction (1994)|crime|199|397|5|882839517|1
194|Sting, The (1973)|crime|197|189|5|893265428|1
482|Some Like It Hot (1959)|crime|195|406|5|879446588|1
293|Donnie Brasco (1997)|crime|199|157|5|874813703|1
129|Bound (1996)|crime|199|342|5|874984684|1
55|Professional, The (1994)|crime|199|347|5|881653603|1
56|Pulp Fiction (1994)|crime|199|323|5|878739771|1
100|Fargo (1996)|crime|199|252|5|891456797|1
332|Kiss the Girls (1997)|crime|199|34|5|888602742|1
127|Godfather, The (1972)|crime|197|360|5|880354149|1
302|L.A. Confidential (1997)|crime|199|229|5|891633028|1
1143|Hard Eight (1996)|crime|199|387|5|886480623|1
194|Sting, The (1973)|crime|197|84|5|883453617|1
642|Grifters, The (1990)|crime|199|271|5|885849231|1
56|Pulp Fiction (1994)|crime|199|347|5|881653736|1
100|Fargo (1996)|crime|199|193|5|889124127|1
127|Godfather, The (1972)|crime|197|325|5|891478480|1
100|Fargo (1996)|crime|199|119|5|874774575|1
504|Bonnie and Clyde (1967)|crime|196|379|5|880526141|1
56|Pulp Fiction (1994)|crime|199|10|5|877886598|1
24|Rumble in the Bronx (1995)|crime|199|221|5|875244352|1
273|Heat (1995)|crime|199|422|5|875129791|1
194|Sting, The (1973)|crime|197|269|5|891448951|1
194|Sting, The (1973)|crime|197|343|5|876405200|1
127|Godfather, The (1972)|crime|197|26|5|891386368|1
100|Fargo (1996)|crime|199|1|5|878543541|1
611|Laura (1944)|crime|194|312|5|891698764|1
482|Some Like It Hot (1959)|crime|195|16|5|877718872|1
127|Godfather, The (1972)|crime|197|292|5|881104268|1
182|GoodFellas (1990)|crime|199|339|5|891033310|1
194|Sting, The (1973)|crime|197|22|5|878886607|1
100|Fargo (1996)|crime|199|114|5|881259927|1
127|Godfather, The (1972)|crime|197|10|5|877886661|1
127|Godfather, The (1972)|crime|197|222|5|881059039|1
24|Rumble in the Bronx (1995)|crime|199|291|5|874834481|1
329|Desperate Measures (1998)|crime|199|34|5|888602808|1
56|Pulp Fiction (1994)|crime|199|425|5|878737945|1
56|Pulp Fiction (1994)|crime|199|174|5|886452583|1
307|Devil's Advocate, The (1997)|crime|199|7|5|891350703|1
754|Red Corner (1997)|crime|199|351|5|883356614|1
194|Sting, The (1973)|crime|197|234|5|892333653|1
11|Seven (Se7en) (1995)|crime|199|417|5|879646938|1
127|Godfather, The (1972)|crime|197|332|5|887916653|1
100|Fargo (1996)|crime|199|414|5|884999439|1
628|Sleepers (1996)|crime|199|435|5|884132990|1
273|Heat (1995)|crime|199|435|5|884131298|1
56|Pulp Fiction (1994)|crime|199|366|5|888857750|1
56|Pulp Fiction (1994)|crime|199|233|5|877661776|1
653|Touch of Evil (1958)|crime|195|293|5|888906119|1
56|Pulp Fiction (1994)|crime|199|43|5|875975687|1
12|Usual Suspects, The (1995)|crime|199|378|5|880046132|1
127|Godfather, The (1972)|crime|197|210|5|887731230|1
127|Godfather, The (1972)|crime|197|347|5|881652434|1
127|Godfather, The (1972)|crime|197|391|5|877399236|1
100|Fargo (1996)|crime|199|213|5|878870749|1
194|Sting, The (1973)|crime|197|450|5|882373786|1
100|Fargo (1996)|crime|199|6|5|883599176|1
100|Fargo (1996)|crime|199|343|5|876402668|1
156|Reservoir Dogs (1992)|crime|199|320|5|884750574|1
100|Fargo (1996)|crime|199|447|5|878854552|1
55|Professional, The (1994)|crime|199|62|5|879373692|1
273|Heat (1995)|crime|199|55|5|878176047|1
273|Heat (1995)|crime|199|99|5|886780105|1
129|Bound (1996)|crime|199|430|5|877225547|1
332|Kiss the Girls (1997)|crime|199|258|5|885701024|1
182|GoodFellas (1990)|crime|199|322|5|887314417|1
100|Fargo (1996)|crime|199|269|5|891446246|1
24|Rumble in the Bronx (1995)|crime|199|387|5|886484522|1
302|L.A. Confidential (1997)|crime|199|268|5|876513584|1
307|Devil's Advocate, The (1997)|crime|199|324|5|880574766|1
482|Some Like It Hot (1959)|crime|195|308|5|887738152|1
346|Jackie Brown (1997)|crime|199|288|5|886372155|1
56|Pulp Fiction (1994)|crime|199|92|5|875653271|1
273|Heat (1995)|crime|199|347|5|881652456|1
56|Pulp Fiction (1994)|crime|199|339|5|891032221|1
302|L.A. Confidential (1997)|crime|199|397|5|889760703|1
583|Romeo Is Bleeding (1993)|crime|199|256|5|882164603|1
273|Heat (1995)|crime|199|159|5|880485935|1
653|Touch of Evil (1958)|crime|195|312|5|891698365|1
12|Usual Suspects, The (1995)|crime|199|145|5|882182917|1
187|Godfather: Part II, The (1974)|crime|197|22|5|878887680|1
11|Seven (Se7en) (1995)|crime|199|343|5|876405172|1
11|Seven (Se7en) (1995)|crime|199|472|5|892790676|1
127|Godfather, The (1972)|crime|197|379|5|880524811|1
11|Seven (Se7en) (1995)|crime|199|94|5|885870231|1
24|Rumble in the Bronx (1995)|crime|199|159|5|880989865|1
1280|Gang Related (1997)|crime|199|286|5|884069544|1
187|Godfather: Part II, The (1974)|crime|197|96|5|884402791|1
127|Godfather, The (1972)|crime|197|24|5|875323879|1
156|Reservoir Dogs (1992)|crime|199|303|5|879466771|1
56|Pulp Fiction (1994)|crime|199|407|5|875042569|1
156|Reservoir Dogs (1992)|crime|199|457|5|882397095|1
194|Sting, The (1973)|crime|197|235|5|889655232|1
12|Usual Suspects, The (1995)|crime|199|305|5|886322930|1
92|True Romance (1993)|crime|199|320|5|884749306|1
403|Batman (1989)|crime|198|347|5|881654386|1
187|Godfather: Part II, The (1974)|crime|197|379|5|880525031|1
187|Godfather: Part II, The (1974)|crime|197|138|5|879024043|1
273|Heat (1995)|crime|199|473|5|878157329|1
56|Pulp Fiction (1994)|crime|199|455|5|879110844|1
182|GoodFellas (1990)|crime|199|332|5|888098088|1
56|Pulp Fiction (1994)|crime|199|59|5|888204465|1
100|Fargo (1996)|crime|199|374|5|880392873|1
12|Usual Suspects, The (1995)|crime|199|391|5|877399745|1
182|GoodFellas (1990)|crime|199|160|5|876770311|1
100|Fargo (1996)|crime|199|379|5|880524541|1
327|Cop Land (1997)|crime|199|351|5|883356684|1
100|Fargo (1996)|crime|199|87|5|879876488|1
653|Touch of Evil (1958)|crime|195|276|5|874795729|1
55|Professional, The (1994)|crime|199|24|5|875323308|1
504|Bonnie and Clyde (1967)|crime|196|123|5|879872948|1
100|Fargo (1996)|crime|199|263|5|891298453|1
346|Jackie Brown (1997)|crime|199|334|5|891544209|1
127|Godfather, The (1972)|crime|197|184|5|889907396|1
127|Godfather, The (1972)|crime|197|195|5|875771441|1
482|Some Like It Hot (1959)|crime|195|464|5|878355258|1
12|Usual Suspects, The (1995)|crime|199|332|5|888098205|1
156|Reservoir Dogs (1992)|crime|199|213|5|878955474|1
12|Usual Suspects, The (1995)|crime|199|177|5|880130825|1
248|Grosse Pointe Blank (1997)|crime|199|324|5|880575493|1
5|Copycat (1995)|crime|199|291|5|874834799|1
100|Fargo (1996)|crime|199|354|5|891216656|1
12|Usual Suspects, The (1995)|crime|199|14|5|890881216|1
12|Usual Suspects, The (1995)|crime|199|379|5|880524943|1
100|Fargo (1996)|crime|199|474|5|887915413|1
12|Usual Suspects, The (1995)|crime|199|457|5|882397666|1
56|Pulp Fiction (1994)|crime|199|280|5|891702544|1
11|Seven (Se7en) (1995)|crime|199|58|5|884305019|1
302|L.A. Confidential (1997)|crime|199|362|5|885019260|1
187|Godfather: Part II, The (1974)|crime|197|89|5|879461246|1
544|Things to Do in Denver when You're Dead (1995)|crime|199|288|5|886892241|1
55|Professional, The (1994)|crime|199|296|5|884197287|1
482|Some Like It Hot (1959)|crime|195|303|5|879467361|1
56|Pulp Fiction (1994)|crime|199|374|5|880394885|1
56|Pulp Fiction (1994)|crime|199|62|5|879373711|1
11|Seven (Se7en) (1995)|crime|199|332|5|888359882|1
56|Pulp Fiction (1994)|crime|199|132|5|891278996|1
